offline_datapoint_29 1619216130 5167,008
offline_datapoint_4 1619216132 4,000
offline_datapoint_16 1619216130 7501,367
offline_datapoint_2 1619216130 9838,060
offline_datapoint_14 1619216130 0,198
offline_datapoint_3 1619216130 3,335
offline_datapoint_26 1619216130 97,473
offline_datapoint_15 1619216130 0,000
offline_datapoint_8 1619216130 18022,400
offline_datapoint_20 1619216130 0,002
offline_datapoint_27 1619216135 682007,000
offline_datapoint_21 1619216135 3274,000
offline_datapoint_12 1619216135 584888320,000
offline_datapoint_0 1619216135 361148416,000
offline_datapoint_19 1619216135 8412971008,000
offline_datapoint_25 1619216135 407666688,000
offline_datapoint_11 1619216135 2920,000
offline_datapoint_5 1619216133 18,669
offline_datapoint_24 1619216133 11521,711
offline_datapoint_7 1619216135 407666688,000
offline_datapoint_17 1619216133 2,334
offline_datapoint_6 1619216135 5879635968,000
offline_datapoint_23 1619216135 7478861824,000
offline_datapoint_22 1619216133 0,130
offline_datapoint_28 1619216133 19,908
offline_datapoint_10 1619216133 10,809
offline_datapoint_29 1619216133 5214,774
offline_datapoint_4 1619216135 0,000
offline_datapoint_16 1619216133 7292,083
offline_datapoint_2 1619216133 12298,159
offline_datapoint_14 1619216133 1,712
offline_datapoint_3 1619216133 12,002
offline_datapoint_26 1619216133 95,648
offline_datapoint_15 1619216133 8,668
offline_datapoint_8 1619216133 55068,444
offline_datapoint_20 1619216133 0,017
offline_datapoint_27 1619216138 682007,000
offline_datapoint_21 1619216138 3277,000
offline_datapoint_12 1619216138 584888320,000
offline_datapoint_0 1619216138 361152512,000
offline_datapoint_19 1619216138 8412663808,000
offline_datapoint_25 1619216138 408272896,000
offline_datapoint_11 1619216138 2922,000
offline_datapoint_5 1619216136 17,007
offline_datapoint_24 1619216136 13376,229
offline_datapoint_7 1619216138 408272896,000
offline_datapoint_17 1619216136 2,668
offline_datapoint_6 1619216138 5879865344,000
offline_datapoint_23 1619216138 7479042048,000
offline_datapoint_22 1619216136 0,000
offline_datapoint_28 1619216136 29,530
offline_datapoint_10 1619216136 14,198
offline_datapoint_29 1619216136 5512,292
offline_datapoint_4 1619216138 0,000
offline_datapoint_16 1619216136 7505,788
offline_datapoint_2 1619216136 2519,714
offline_datapoint_14 1619216136 0,963
offline_datapoint_3 1619216136 16,674
offline_datapoint_26 1619216136 90,909
offline_datapoint_15 1619216136 9,004
offline_datapoint_8 1619216136 40140,800
offline_datapoint_20 1619216136 0,010
offline_datapoint_27 1619216141 682007,000
offline_datapoint_21 1619216141 3278,000
offline_datapoint_12 1619216141 584892416,000
offline_datapoint_0 1619216141 361152512,000
offline_datapoint_19 1619216141 8413974528,000
offline_datapoint_25 1619216141 407089152,000
offline_datapoint_11 1619216141 2925,000
offline_datapoint_5 1619216139 2,668
offline_datapoint_24 1619216139 13982,906
offline_datapoint_7 1619216141 407089152,000
offline_datapoint_17 1619216139 0,334
offline_datapoint_6 1619216141 5881614336,000
offline_datapoint_23 1619216141 7486312448,000
offline_datapoint_22 1619216139 0,000
offline_datapoint_28 1619216139 19,216
offline_datapoint_10 1619216139 8,600
offline_datapoint_29 1619216139 5286,286
offline_datapoint_4 1619216141 9,000
offline_datapoint_16 1619216139 7660,578
offline_datapoint_2 1619216139 2108,443
offline_datapoint_14 1619216139 0,342
offline_datapoint_3 1619216139 7,672
offline_datapoint_26 1619216139 95,957
offline_datapoint_15 1619216139 2,335
offline_datapoint_8 1619216139 27603,478
offline_datapoint_20 1619216139 0,003
offline_datapoint_27 1619216144 682007,000
offline_datapoint_21 1619216144 3267,000
offline_datapoint_12 1619216144 584892416,000
offline_datapoint_0 1619216144 361152512,000
offline_datapoint_19 1619216144 8411873280,000
offline_datapoint_25 1619216144 406876160,000
offline_datapoint_11 1619216144 2914,000
offline_datapoint_5 1619216142 9,661
offline_datapoint_24 1619216142 1466,447
offline_datapoint_7 1619216144 406876160,000
offline_datapoint_17 1619216142 2,665
offline_datapoint_6 1619216144 5879463936,000
offline_datapoint_23 1619216144 7479001088,000
offline_datapoint_22 1619216142 0,651
offline_datapoint_28 1619216142 9,299
offline_datapoint_10 1619216142 4,034
offline_datapoint_29 1619216142 3948,281
offline_datapoint_4 1619216144 1,000
offline_datapoint_16 1619216142 6226,571
offline_datapoint_2 1619216142 836,828
offline_datapoint_14 1619216142 4,498
offline_datapoint_3 1619216142 5,330
offline_datapoint_26 1619216142 95,529
offline_datapoint_15 1619216142 1,666
offline_datapoint_8 1619216142 38656,000
offline_datapoint_20 1619216142 0,045
offline_datapoint_27 1619216147 682007,000
offline_datapoint_21 1619216147 3259,000
offline_datapoint_12 1619216147 584896512,000
offline_datapoint_0 1619216147 361152512,000
offline_datapoint_19 1619216147 8412258304,000
offline_datapoint_25 1619216147 407363584,000
offline_datapoint_11 1619216147 2918,000
offline_datapoint_5 1619216145 34,973
offline_datapoint_24 1619216145 6668,162
offline_datapoint_7 1619216147 407363584,000
offline_datapoint_17 1619216145 14,988
offline_datapoint_6 1619216147 5879189504,000
offline_datapoint_23 1619216147 7478886400,000
offline_datapoint_22 1619216145 0,130
offline_datapoint_28 1619216145 14,520
offline_datapoint_10 1619216145 7,026
offline_datapoint_29 1619216145 4557,466
offline_datapoint_4 1619216147 0,000
offline_datapoint_16 1619216145 6813,383
offline_datapoint_2 1619216145 1439,217
offline_datapoint_14 1619216145 31,748
offline_datapoint_3 1619216145 10,991
offline_datapoint_26 1619216145 88,720
offline_datapoint_15 1619216145 1,332
offline_datapoint_8 1619216145 32519,758
offline_datapoint_20 1619216145 0,317
offline_datapoint_27 1619216150 682007,000
offline_datapoint_21 1619216150 3256,000
offline_datapoint_12 1619216150 584896512,000
offline_datapoint_0 1619216150 361156608,000
offline_datapoint_19 1619216150 8411721728,000
offline_datapoint_25 1619216150 407732224,000
offline_datapoint_11 1619216150 2925,000
offline_datapoint_5 1619216148 13,332
offline_datapoint_24 1619216148 10390,908
offline_datapoint_7 1619216150 407732224,000
offline_datapoint_17 1619216148 1,666
offline_datapoint_6 1619216150 5879406592,000
offline_datapoint_23 1619216150 7481344000,000
offline_datapoint_22 1619216148 0,260
offline_datapoint_28 1619216148 20,318
offline_datapoint_10 1619216148 10,937
offline_datapoint_29 1619216148 5058,469
offline_datapoint_4 1619216150 0,000
offline_datapoint_16 1619216148 7345,562
offline_datapoint_2 1619216148 10164,932
offline_datapoint_14 1619216148 0,310
offline_datapoint_3 1619216148 7,666
offline_datapoint_26 1619216148 95,136
offline_datapoint_15 1619216148 1,333
offline_datapoint_8 1619216148 14603,130
offline_datapoint_20 1619216148 0,003
offline_datapoint_27 1619216153 682007,000
offline_datapoint_21 1619216153 3248,000
offline_datapoint_12 1619216153 584896512,000
offline_datapoint_0 1619216153 361156608,000
offline_datapoint_19 1619216153 8410140672,000
offline_datapoint_25 1619216153 407674880,000
offline_datapoint_11 1619216153 2920,000
offline_datapoint_5 1619216151 19,004
offline_datapoint_24 1619216151 8462,491
offline_datapoint_7 1619216153 407670784,000
offline_datapoint_17 1619216151 2,667
offline_datapoint_6 1619216153 5878476800,000
offline_datapoint_23 1619216153 7478644736,000
offline_datapoint_22 1619216151 0,260
offline_datapoint_28 1619216151 18,339
offline_datapoint_10 1619216151 9,247
offline_datapoint_29 1619216151 5046,421
offline_datapoint_4 1619216153 0,000
offline_datapoint_16 1619216151 7414,265
offline_datapoint_2 1619216151 11939,574
offline_datapoint_14 1619216151 2,543
offline_datapoint_3 1619216151 21,005
offline_datapoint_26 1619216151 91,366
offline_datapoint_15 1619216151 8,669
offline_datapoint_8 1619216151 38294,349
offline_datapoint_20 1619216151 0,025
offline_datapoint_27 1619216156 682007,000
offline_datapoint_21 1619216156 3268,000
offline_datapoint_12 1619216156 584904704,000
offline_datapoint_0 1619216156 361156608,000
offline_datapoint_19 1619216156 8412852224,000
offline_datapoint_25 1619216156 407752704,000
offline_datapoint_11 1619216156 2914,000
offline_datapoint_5 1619216154 26,674
offline_datapoint_24 1619216154 12060,455
offline_datapoint_7 1619216156 407752704,000
offline_datapoint_17 1619216154 3,334
offline_datapoint_6 1619216156 5879771136,000
offline_datapoint_23 1619216156 7479296000,000
offline_datapoint_22 1619216154 0,130
offline_datapoint_28 1619216154 21,724
offline_datapoint_10 1619216154 11,461
offline_datapoint_29 1619216154 5340,049
offline_datapoint_4 1619216156 0,000
offline_datapoint_16 1619216154 7728,667
offline_datapoint_2 1619216154 13668,537
offline_datapoint_14 1619216154 2,431
offline_datapoint_3 1619216154 19,672
offline_datapoint_26 1619216154 81,383
offline_datapoint_15 1619216154 7,669
offline_datapoint_8 1619216154 36030,915
offline_datapoint_20 1619216154 0,024
offline_datapoint_27 1619216159 682007,000
offline_datapoint_21 1619216159 3272,000
offline_datapoint_12 1619216159 584904704,000
offline_datapoint_0 1619216159 361156608,000
offline_datapoint_19 1619216159 8413007872,000
offline_datapoint_25 1619216159 407830528,000
offline_datapoint_11 1619216159 2923,000
offline_datapoint_5 1619216157 11,001
offline_datapoint_24 1619216157 10075,073
offline_datapoint_7 1619216159 407830528,000
offline_datapoint_17 1619216157 1,667
offline_datapoint_6 1619216159 5879623680,000
offline_datapoint_23 1619216159 7479275520,000
offline_datapoint_22 1619216157 0,000
offline_datapoint_28 1619216157 23,695
offline_datapoint_10 1619216157 12,631
offline_datapoint_29 1619216157 5162,550
offline_datapoint_4 1619216159 0,000
offline_datapoint_16 1619216157 7758,826
offline_datapoint_2 1619216157 10891,493
offline_datapoint_14 1619216157 10,677
offline_datapoint_3 1619216157 11,335
offline_datapoint_26 1619216157 88,632
offline_datapoint_15 1619216157 7,334
offline_datapoint_8 1619216157 34454,588
offline_datapoint_20 1619216157 0,107
offline_datapoint_27 1619216162 682007,000
offline_datapoint_21 1619216162 3276,000
offline_datapoint_12 1619216162 584851456,000
offline_datapoint_0 1619216162 361156608,000
offline_datapoint_19 1619216162 8412381184,000
offline_datapoint_25 1619216162 408797184,000
offline_datapoint_11 1619216162 2912,000
offline_datapoint_5 1619216160 7,993
offline_datapoint_24 1619216160 4722,207
offline_datapoint_7 1619216162 408797184,000
offline_datapoint_17 1619216160 0,999
offline_datapoint_6 1619216162 5880197120,000
offline_datapoint_23 1619216162 7481102336,000
offline_datapoint_22 1619216160 0,260
offline_datapoint_28 1619216160 12,846
offline_datapoint_10 1619216160 6,374
offline_datapoint_29 1619216160 4425,799
offline_datapoint_4 1619216162 0,000
offline_datapoint_16 1619216160 6705,141
offline_datapoint_2 1619216160 4810,130
offline_datapoint_14 1619216160 1,440
offline_datapoint_3 1619216160 18,983
offline_datapoint_26 1619216160 86,002
offline_datapoint_15 1619216160 6,661
offline_datapoint_8 1619216160 32552,421
offline_datapoint_20 1619216160 0,014
offline_datapoint_27 1619216165 682007,000
offline_datapoint_21 1619216165 3279,000
offline_datapoint_12 1619216165 584851456,000
offline_datapoint_0 1619216165 361156608,000
offline_datapoint_19 1619216165 8412987392,000
offline_datapoint_25 1619216165 408489984,000
offline_datapoint_11 1619216165 2913,000
offline_datapoint_5 1619216163 0,000
offline_datapoint_24 1619216163 92,336
offline_datapoint_7 1619216165 408489984,000
offline_datapoint_17 1619216163 0,000
offline_datapoint_6 1619216165 5880365056,000
offline_datapoint_23 1619216165 7481114624,000
offline_datapoint_22 1619216163 0,130
offline_datapoint_28 1619216163 7,797
offline_datapoint_10 1619216163 4,167
offline_datapoint_29 1619216163 3836,092
offline_datapoint_4 1619216165 0,000
offline_datapoint_16 1619216163 6037,811
offline_datapoint_2 1619216163 350,342
offline_datapoint_14 1619216163 0,187
offline_datapoint_3 1619216163 3,333
offline_datapoint_26 1619216163 98,836
offline_datapoint_15 1619216163 0,000
offline_datapoint_8 1619216163 21708,800
offline_datapoint_20 1619216163 0,002
offline_datapoint_27 1619216168 682007,000
offline_datapoint_21 1619216168 3286,000
offline_datapoint_12 1619216168 584904704,000
offline_datapoint_0 1619216168 361156608,000
offline_datapoint_19 1619216168 8413949952,000
offline_datapoint_25 1619216168 408678400,000
offline_datapoint_11 1619216168 2921,000
offline_datapoint_5 1619216166 26,687
offline_datapoint_24 1619216166 13630,804
offline_datapoint_7 1619216168 408678400,000
offline_datapoint_17 1619216166 3,336
offline_datapoint_6 1619216168 5880766464,000
offline_datapoint_23 1619216168 7481249792,000
offline_datapoint_22 1619216166 0,130
offline_datapoint_28 1619216166 27,292
offline_datapoint_10 1619216166 12,900
offline_datapoint_29 1619216166 6036,156
offline_datapoint_4 1619216168 0,000
offline_datapoint_16 1619216166 8681,457
offline_datapoint_2 1619216166 15566,911
offline_datapoint_14 1619216166 0,960
offline_datapoint_3 1619216166 10,675
offline_datapoint_26 1619216166 99,649
offline_datapoint_15 1619216166 7,672
offline_datapoint_8 1619216166 49280,000
offline_datapoint_20 1619216166 0,010
offline_datapoint_27 1619216171 682007,000
offline_datapoint_21 1619216171 3285,000
offline_datapoint_12 1619216171 584904704,000
offline_datapoint_0 1619216171 361156608,000
offline_datapoint_19 1619216171 8414302208,000
offline_datapoint_25 1619216171 408502272,000
offline_datapoint_11 1619216171 2911,000
offline_datapoint_5 1619216169 18,987
offline_datapoint_24 1619216169 6849,935
offline_datapoint_7 1619216171 408502272,000
offline_datapoint_17 1619216169 2,665
offline_datapoint_6 1619216171 5881147392,000
offline_datapoint_23 1619216171 7478534144,000
offline_datapoint_22 1619216169 0,260
offline_datapoint_28 1619216169 13,851
offline_datapoint_10 1619216169 6,767
offline_datapoint_29 1619216169 4709,414
offline_datapoint_4 1619216171 0,000
offline_datapoint_16 1619216169 6789,643
offline_datapoint_2 1619216169 15986,291
offline_datapoint_14 1619216169 1,167
offline_datapoint_3 1619216169 16,655
offline_datapoint_26 1619216169 87,989
offline_datapoint_15 1619216169 6,329
offline_datapoint_8 1619216169 27197,440
offline_datapoint_20 1619216169 0,012
offline_datapoint_27 1619216174 682007,000
offline_datapoint_21 1619216174 3289,000
offline_datapoint_12 1619216174 584912896,000
offline_datapoint_0 1619216174 361164800,000
offline_datapoint_19 1619216174 8414466048,000
offline_datapoint_25 1619216174 408330240,000
offline_datapoint_11 1619216174 2917,000
offline_datapoint_5 1619216172 0,000
offline_datapoint_24 1619216172 6795,890
offline_datapoint_7 1619216174 408330240,000
offline_datapoint_17 1619216172 0,000
offline_datapoint_6 1619216174 5881327616,000
offline_datapoint_23 1619216174 7478583296,000
offline_datapoint_22 1619216172 0,130
offline_datapoint_28 1619216172 17,076
offline_datapoint_10 1619216172 5,737
offline_datapoint_29 1619216172 4381,495
offline_datapoint_4 1619216174 0,000
offline_datapoint_16 1619216172 6582,256
offline_datapoint_2 1619216172 895,927
offline_datapoint_14 1619216172 33,258
offline_datapoint_3 1619216172 12,351
offline_datapoint_26 1619216172 87,541
offline_datapoint_15 1619216172 8,679
offline_datapoint_8 1619216172 47270,054
offline_datapoint_20 1619216172 0,332
offline_datapoint_27 1619216177 682007,000
offline_datapoint_21 1619216177 3290,000
offline_datapoint_12 1619216177 585154560,000
offline_datapoint_0 1619216177 361164800,000
offline_datapoint_19 1619216177 8414044160,000
offline_datapoint_25 1619216177 408432640,000
offline_datapoint_11 1619216177 2923,000
offline_datapoint_5 1619216175 2,663
offline_datapoint_24 1619216175 12528,881
offline_datapoint_7 1619216177 408432640,000
offline_datapoint_17 1619216175 0,333
offline_datapoint_6 1619216177 5881323520,000
offline_datapoint_23 1619216177 7478624256,000
offline_datapoint_22 1619216175 0,260
offline_datapoint_28 1619216175 21,211
offline_datapoint_10 1619216175 9,101
offline_datapoint_29 1619216175 5142,973
offline_datapoint_4 1619216177 0,000
offline_datapoint_16 1619216175 7391,567
offline_datapoint_2 1619216175 2317,167
offline_datapoint_14 1619216175 0,244
offline_datapoint_3 1619216175 4,993
offline_datapoint_26 1619216175 99,766
offline_datapoint_15 1619216175 0,999
offline_datapoint_8 1619216175 18022,400
offline_datapoint_20 1619216175 0,002
offline_datapoint_27 1619216180 682007,000
offline_datapoint_21 1619216180 3300,000
offline_datapoint_12 1619216180 585154560,000
offline_datapoint_0 1619216180 361164800,000
offline_datapoint_19 1619216180 8414044160,000
offline_datapoint_25 1619216180 408219648,000
offline_datapoint_11 1619216180 2912,000
offline_datapoint_5 1619216178 0,333
offline_datapoint_24 1619216178 97,335
offline_datapoint_7 1619216180 408219648,000
offline_datapoint_17 1619216178 0,333
offline_datapoint_6 1619216180 5881966592,000
offline_datapoint_23 1619216180 7478853632,000
offline_datapoint_22 1619216178 0,000
offline_datapoint_28 1619216178 7,276
offline_datapoint_10 1619216178 3,256
offline_datapoint_29 1619216178 4072,384
offline_datapoint_4 1619216180 0,000
offline_datapoint_16 1619216178 6337,078
offline_datapoint_2 1619216178 357,338
offline_datapoint_14 1619216178 0,551
offline_datapoint_3 1619216178 8,000
offline_datapoint_26 1619216178 99,493
offline_datapoint_15 1619216178 1,667
offline_datapoint_8 1619216178 22357,333
offline_datapoint_20 1619216178 0,006
offline_datapoint_27 1619216183 682007,000
offline_datapoint_21 1619216183 3301,000
offline_datapoint_12 1619216183 585154560,000
offline_datapoint_0 1619216183 361164800,000
offline_datapoint_19 1619216183 8414720000,000
offline_datapoint_25 1619216183 407707648,000
offline_datapoint_11 1619216183 2914,000
offline_datapoint_5 1619216181 3,667
offline_datapoint_24 1619216181 390,341
offline_datapoint_7 1619216183 407707648,000
offline_datapoint_17 1619216181 1,333
offline_datapoint_6 1619216183 5881159680,000
offline_datapoint_23 1619216183 7474675712,000
offline_datapoint_22 1619216181 0,130
offline_datapoint_28 1619216181 11,982
offline_datapoint_10 1619216181 6,640
offline_datapoint_29 1619216181 4182,077
offline_datapoint_4 1619216183 0,000
offline_datapoint_16 1619216181 6697,124
offline_datapoint_2 1619216181 562,344
offline_datapoint_14 1619216181 3,104
offline_datapoint_3 1619216181 21,667
offline_datapoint_26 1619216181 85,353
offline_datapoint_15 1619216181 1,333
offline_datapoint_8 1619216181 7120,738
offline_datapoint_20 1619216181 0,031
offline_datapoint_27 1619216186 682007,000
offline_datapoint_21 1619216186 3302,000
offline_datapoint_12 1619216186 585154560,000
offline_datapoint_0 1619216186 361164800,000
offline_datapoint_19 1619216186 8414908416,000
offline_datapoint_25 1619216186 408006656,000
offline_datapoint_11 1619216186 2920,000
offline_datapoint_5 1619216184 0,333
offline_datapoint_24 1619216184 1835,382
offline_datapoint_7 1619216186 408010752,000
offline_datapoint_17 1619216184 0,333
offline_datapoint_6 1619216186 5881442304,000
offline_datapoint_23 1619216186 7474700288,000
offline_datapoint_22 1619216184 0,260
offline_datapoint_28 1619216184 9,372
offline_datapoint_10 1619216184 5,078
offline_datapoint_29 1619216184 4037,107
offline_datapoint_4 1619216186 0,000
offline_datapoint_16 1619216184 6256,166
offline_datapoint_2 1619216184 638,017
offline_datapoint_14 1619216184 1,861
offline_datapoint_3 1619216184 8,334
offline_datapoint_26 1619216184 92,394
offline_datapoint_15 1619216184 0,667
offline_datapoint_8 1619216184 20152,320
offline_datapoint_20 1619216184 0,019
offline_datapoint_27 1619216189 682007,000
offline_datapoint_21 1619216189 3305,000
offline_datapoint_12 1619216189 585154560,000
offline_datapoint_0 1619216189 361164800,000
offline_datapoint_19 1619216189 8415363072,000
offline_datapoint_25 1619216189 408186880,000
offline_datapoint_11 1619216189 2922,000
offline_datapoint_5 1619216187 3,000
offline_datapoint_24 1619216187 5966,485
offline_datapoint_7 1619216189 408186880,000
offline_datapoint_17 1619216187 0,667
offline_datapoint_6 1619216189 5881495552,000
offline_datapoint_23 1619216189 7475499008,000
offline_datapoint_22 1619216187 0,260
offline_datapoint_28 1619216187 13,049
offline_datapoint_10 1619216187 6,769
offline_datapoint_29 1619216187 4600,936
offline_datapoint_4 1619216189 0,000
offline_datapoint_16 1619216187 6733,419
offline_datapoint_2 1619216187 1462,207
offline_datapoint_14 1619216187 0,716
offline_datapoint_3 1619216187 13,999
offline_datapoint_26 1619216187 88,538
offline_datapoint_15 1619216187 2,333
offline_datapoint_8 1619216187 10532,571
offline_datapoint_20 1619216187 0,007
offline_datapoint_27 1619216192 682007,000
offline_datapoint_21 1619216192 3305,000
offline_datapoint_12 1619216192 585154560,000
offline_datapoint_0 1619216192 361164800,000
offline_datapoint_19 1619216192 8415006720,000
offline_datapoint_25 1619216192 408494080,000
offline_datapoint_11 1619216192 2913,000
offline_datapoint_5 1619216190 0,000
offline_datapoint_24 1619216190 285,012
offline_datapoint_7 1619216192 408494080,000
offline_datapoint_17 1619216190 0,000
offline_datapoint_6 1619216192 5881561088,000
offline_datapoint_23 1619216192 7475556352,000
offline_datapoint_22 1619216190 0,000
offline_datapoint_28 1619216190 6,351
offline_datapoint_10 1619216190 2,475
offline_datapoint_29 1619216190 3955,501
offline_datapoint_4 1619216192 0,000
offline_datapoint_16 1619216190 6295,267
offline_datapoint_2 1619216190 521,022
offline_datapoint_14 1619216190 0,136
offline_datapoint_3 1619216190 3,333
offline_datapoint_26 1619216190 96,369
offline_datapoint_15 1619216190 0,000
offline_datapoint_8 1619216190 15974,400
offline_datapoint_20 1619216190 0,001
offline_datapoint_27 1619216195 682007,000
offline_datapoint_21 1619216195 3321,000
offline_datapoint_12 1619216195 585158656,000
offline_datapoint_0 1619216195 361164800,000
offline_datapoint_19 1619216195 8427741184,000
offline_datapoint_25 1619216195 407896064,000
offline_datapoint_11 1619216195 2914,000
offline_datapoint_5 1619216193 0,000
offline_datapoint_24 1619216193 893,937
offline_datapoint_7 1619216195 407896064,000
offline_datapoint_17 1619216193 0,000
offline_datapoint_6 1619216195 5894356992,000
offline_datapoint_23 1619216195 7484731392,000
offline_datapoint_22 1619216193 0,130
offline_datapoint_28 1619216193 6,895
offline_datapoint_10 1619216193 2,735
offline_datapoint_29 1619216193 4067,565
offline_datapoint_4 1619216195 0,000
offline_datapoint_16 1619216193 6203,879
offline_datapoint_2 1619216193 362,443
offline_datapoint_14 1619216193 3,346
offline_datapoint_3 1619216193 8,669
offline_datapoint_26 1619216193 96,517
offline_datapoint_15 1619216193 0,333
offline_datapoint_8 1619216193 6301,538
offline_datapoint_20 1619216193 0,033
offline_datapoint_27 1619216198 682007,000
offline_datapoint_21 1619216198 3316,000
offline_datapoint_12 1619216198 585158656,000
offline_datapoint_0 1619216198 361164800,000
offline_datapoint_19 1619216198 8427573248,000
offline_datapoint_25 1619216198 407191552,000
offline_datapoint_11 1619216198 2913,000
offline_datapoint_5 1619216196 0,000
offline_datapoint_24 1619216196 6161,615
offline_datapoint_7 1619216198 407191552,000
offline_datapoint_17 1619216196 0,000
offline_datapoint_6 1619216198 5892685824,000
offline_datapoint_23 1619216198 7478251520,000
offline_datapoint_22 1619216196 0,130
offline_datapoint_28 1619216196 10,425
offline_datapoint_10 1619216196 6,119
offline_datapoint_29 1619216196 4559,815
offline_datapoint_4 1619216198 0,000
offline_datapoint_16 1619216196 7015,997
offline_datapoint_2 1619216196 1352,216
offline_datapoint_14 1619216196 0,410
offline_datapoint_3 1619216196 5,998
offline_datapoint_26 1619216196 98,548
offline_datapoint_15 1619216196 2,333
offline_datapoint_8 1619216196 20707,556
offline_datapoint_20 1619216196 0,004
offline_datapoint_27 1619216201 682007,000
offline_datapoint_21 1619216201 3316,000
offline_datapoint_12 1619216201 585158656,000
offline_datapoint_0 1619216201 361164800,000
offline_datapoint_19 1619216201 8426393600,000
offline_datapoint_25 1619216201 407568384,000
offline_datapoint_11 1619216201 2918,000
offline_datapoint_5 1619216199 0,000
offline_datapoint_24 1619216199 3539,468
offline_datapoint_7 1619216201 407568384,000
offline_datapoint_17 1619216199 0,000
offline_datapoint_6 1619216201 5892878336,000
offline_datapoint_23 1619216201 7478554624,000
offline_datapoint_22 1619216199 0,130
offline_datapoint_28 1619216199 13,177
offline_datapoint_10 1619216199 7,159
offline_datapoint_29 1619216199 4099,770
offline_datapoint_4 1619216201 0,000
offline_datapoint_16 1619216199 6216,652
offline_datapoint_2 1619216199 1086,606
offline_datapoint_14 1619216199 0,152
offline_datapoint_3 1619216199 3,000
offline_datapoint_26 1619216199 99,891
offline_datapoint_15 1619216199 1,000
offline_datapoint_8 1619216199 13653,333
offline_datapoint_20 1619216199 0,002
offline_datapoint_27 1619216204 682007,000
offline_datapoint_21 1619216204 3312,000
offline_datapoint_12 1619216204 585166848,000
offline_datapoint_0 1619216204 359890944,000
offline_datapoint_19 1619216204 8425005056,000
offline_datapoint_25 1619216204 405590016,000
offline_datapoint_11 1619216204 2920,000
offline_datapoint_5 1619216202 34,681
offline_datapoint_24 1619216202 11114,816
offline_datapoint_7 1619216204 405590016,000
offline_datapoint_17 1619216202 4,335
offline_datapoint_6 1619216204 5892472832,000
offline_datapoint_23 1619216204 7478349824,000
offline_datapoint_22 1619216202 0,391
offline_datapoint_28 1619216202 20,012
offline_datapoint_10 1619216202 9,380
offline_datapoint_29 1619216202 5244,448
offline_datapoint_4 1619216204 0,000
offline_datapoint_16 1619216202 7737,454
offline_datapoint_2 1619216202 15372,533
offline_datapoint_14 1619216202 0,323
offline_datapoint_3 1619216202 9,337
offline_datapoint_26 1619216202 96,006
offline_datapoint_15 1619216202 1,334
offline_datapoint_8 1619216202 20041,143
offline_datapoint_20 1619216202 0,003
offline_datapoint_27 1619216207 682007,000
offline_datapoint_21 1619216207 3315,000
offline_datapoint_12 1619216207 585166848,000
offline_datapoint_0 1619216207 359915520,000
offline_datapoint_19 1619216207 8428519424,000
offline_datapoint_25 1619216207 405872640,000
offline_datapoint_11 1619216207 2924,000
offline_datapoint_5 1619216205 0,000
offline_datapoint_24 1619216205 9212,123
offline_datapoint_7 1619216207 405872640,000
offline_datapoint_17 1619216205 0,000
offline_datapoint_6 1619216207 5896675328,000
offline_datapoint_23 1619216207 7488241664,000
offline_datapoint_22 1619216205 0,130
offline_datapoint_28 1619216205 14,588
offline_datapoint_10 1619216205 6,640
offline_datapoint_29 1619216205 4810,368
offline_datapoint_4 1619216207 0,000
offline_datapoint_16 1619216205 7293,042
offline_datapoint_2 1619216205 1565,794
offline_datapoint_14 1619216205 1,237
offline_datapoint_3 1619216205 7,332
offline_datapoint_26 1619216205 99,604
offline_datapoint_15 1619216205 6,333
offline_datapoint_8 1619216205 64232,727
offline_datapoint_20 1619216205 0,012
offline_datapoint_27 1619216210 682007,000
offline_datapoint_21 1619216210 3302,000
offline_datapoint_12 1619216210 585117696,000
offline_datapoint_0 1619216210 360652800,000
offline_datapoint_19 1619216210 8423849984,000
offline_datapoint_25 1619216210 407134208,000
offline_datapoint_11 1619216210 2923,000
offline_datapoint_5 1619216208 18,998
offline_datapoint_24 1619216208 19653,564
offline_datapoint_7 1619216210 407134208,000
offline_datapoint_17 1619216208 2,666
offline_datapoint_6 1619216210 5891264512,000
offline_datapoint_23 1619216210 7479177216,000
offline_datapoint_22 1619216208 0,000
offline_datapoint_28 1619216208 32,820
offline_datapoint_10 1619216208 15,493
offline_datapoint_29 1619216208 5997,590
offline_datapoint_4 1619216210 0,000
offline_datapoint_16 1619216208 8791,577
offline_datapoint_2 1619216208 18471,377
offline_datapoint_14 1619216208 2,051
offline_datapoint_3 1619216208 19,664
offline_datapoint_26 1619216208 93,071
offline_datapoint_15 1619216208 13,665
offline_datapoint_8 1619216208 44361,763
offline_datapoint_20 1619216208 0,021
offline_datapoint_27 1619216213 682007,000
offline_datapoint_21 1619216213 3294,000
offline_datapoint_12 1619216213 585162752,000
offline_datapoint_0 1619216213 360673280,000
offline_datapoint_19 1619216213 8424157184,000
offline_datapoint_25 1619216213 407191552,000
offline_datapoint_11 1619216213 2918,000
offline_datapoint_5 1619216211 0,000
offline_datapoint_24 1619216211 5247,600
offline_datapoint_7 1619216213 407191552,000
offline_datapoint_17 1619216211 0,000
offline_datapoint_6 1619216213 5891108864,000
offline_datapoint_23 1619216213 7479242752,000
offline_datapoint_22 1619216211 0,000
offline_datapoint_28 1619216211 11,732
offline_datapoint_10 1619216211 5,858
